date,open,high,low,close,adjclose,volume,ticker,returns
2024-02-21,93.86000061035156,95.7699966430664,93.7699966430664,95.0199966430664,93.73797607421875,8286300,SBUX,0.01669160682511639
2024-02-22,94.88999938964844,96.08000183105469,94.13999938964844,95.77999877929688,94.48772430419922,8124700,SBUX,0.007998338908444147
2024-02-23,95.87999725341797,96.93000030517578,95.58000183105469,95.62000274658203,94.32988739013672,6845200,SBUX,-0.0016704534845893848
2024-02-26,95.36000061035156,95.56999969482422,94.25,94.27999877929688,93.00796508789062,7043800,SBUX,-0.01401384573096609
2024-02-27,94.31999969482422,94.66000366210938,93.5999984741211,94.12999725341797,92.8599853515625,5356100,SBUX,-0.0015910217206307475
2024-02-28,93.7699966430664,93.97000122070312,92.7699966430664,93.0,91.74523162841797,5622400,SBUX,-0.012004645558161164
2024-02-29,94.5,95.0999984741211,93.9800033569336,94.9000015258789,93.6196060180664,11221100,SBUX,0.020430123934181754
2024-03-01,94.44999694824219,94.56999969482422,92.91000366210938,93.16000366210938,91.903076171875,7990800,SBUX,-0.0183350667628287
2024-03-04,93.05999755859375,93.31999969482422,92.04000091552734,92.45999908447266,91.21251678466797,7321000,SBUX,-0.007514003328892405
2024-03-05,92.0999984741211,92.16999816894531,91.06999969482422,91.22000122070312,89.9892578125,7137300,SBUX,-0.013411181873759892
2024-03-06,91.3499984741211,92.02999877929688,91.12000274658203,91.6500015258789,90.41344451904297,4826900,SBUX,0.004713881817819843
2024-03-07,91.62000274658203,91.76000213623047,90.30999755859375,90.94999694824219,89.72289276123047,8792400,SBUX,-0.007637802138378169
2024-03-08,90.62000274658203,91.52999877929688,90.5999984741211,91.05999755859375,89.83140563964844,7671500,SBUX,0.001209462496344793
2024-03-11,91.26000213623047,92.95999908447266,91.16999816894531,92.06999969482422,90.8277816772461,6702300,SBUX,0.011091611720948746
2024-03-12,92.0,92.72000122070312,91.20999908447266,92.4000015258789,91.15332794189453,9444900,SBUX,0.0035842492901978495
2024-03-13,92.48999786376953,92.87000274658203,90.87000274658203,91.61000061035156,90.37399291992188,8254500,SBUX,-0.008549793316898202
2024-03-14,91.0999984741211,91.70999908447266,90.41000366210938,91.66000366210938,90.4233169555664,8544800,SBUX,0.0005458252529708663
2024-03-15,91.5999984741211,92.0199966430664,90.0999984741211,90.12000274658203,88.90409088134766,18133600,SBUX,-0.016801231224082502
2024-03-18,90.75,91.43000030517578,90.52999877929688,91.01000213623047,89.78208923339844,7413900,SBUX,0.009875714186906137
2024-03-19,91.0,91.9000015258789,90.86000061035156,91.58999633789062,90.354248046875,5676500,SBUX,0.006372862191476258
2024-03-20,91.79000091552734,92.62999725341797,91.5199966430664,92.5999984741211,91.35063171386719,5804400,SBUX,0.01102742850326588
2024-03-21,92.62999725341797,93.16999816894531,91.63999938964844,91.66000366210938,90.4233169555664,6287300,SBUX,-0.010151132046448352
2024-03-22,91.73999786376953,91.77999877929688,90.05999755859375,90.70999908447266,89.48612976074219,6493800,SBUX,-0.010364439664859337
2024-03-25,90.6500015258789,91.12000274658203,90.47000122070312,90.66999816894531,89.44666290283203,6903000,SBUX,-0.00044097581227064975
2024-03-26,90.9800033569336,91.0,90.2300033569336,90.36000061035156,89.14085388183594,6216100,SBUX,-0.0034189650915855685
2024-03-27,90.6500015258789,91.83000183105469,90.5999984741211,91.5,90.26547241210938,5863700,SBUX,0.012616195019346188
2024-03-28,91.79000091552734,92.23999786376953,91.30000305175781,91.38999938964844,90.1569595336914,6784300,SBUX,-0.0012021924628585756
2024-04-01,91.81999969482422,92.06999969482422,91.0199966430664,91.52999877929688,90.2950668334961,4990200,SBUX,0.0015318896004314908
2024-04-02,91.11000061035156,91.23999786376953,89.2300033569336,89.30000305175781,88.09515380859375,8276800,SBUX,-0.024363550281653268
2024-04-03,89.5999984741211,89.83999633789062,88.6500015258789,88.69999694824219,87.50325012207031,6316400,SBUX,-0.006718993090827352
2024-04-04,89.12999725341797,89.33999633789062,87.61000061035156,87.62000274658203,86.43782806396484,8057600,SBUX,-0.012175808780358288
2024-04-05,87.9000015258789,87.93000030517578,86.83000183105469,86.8499984741211,85.67820739746094,7153300,SBUX,-0.008787996442866763
2024-04-08,86.97000122070312,87.36000061035156,86.36000061035156,87.19000244140625,86.01362609863281,6322900,SBUX,0.003914841373157563
2024-04-09,87.19000244140625,87.5999984741211,86.30999755859375,87.12999725341797,85.95442962646484,6242700,SBUX,-0.0006882117938763477
2024-04-10,86.31999969482422,86.87000274658203,85.5999984741211,85.94999694824219,84.79035186767578,7413900,SBUX,-0.01354298568085277
2024-04-11,86.0,86.30999755859375,85.26000213623047,85.9000015258789,84.74102783203125,6841600,SBUX,-0.0005816803273813731
2024-04-12,85.41999816894531,85.51000213623047,84.29000091552734,84.91999816894531,83.77424621582031,8591200,SBUX,-0.011408653545114888
2024-04-15,85.4000015258789,86.37000274658203,84.91999816894531,85.16999816894531,84.02088165283203,9676900,SBUX,0.0029439473079431178
2024-04-16,84.81999969482422,86.19000244140625,84.41999816894531,85.41999816894531,84.26750183105469,8866800,SBUX,0.0029353059219761057
2024-04-17,86.0,86.41999816894531,85.33999633789062,86.20999908447266,85.04684448242188,6870100,SBUX,0.009248430490069293
2024-04-18,86.44000244140625,87.62999725341797,86.05000305175781,87.1500015258789,85.97415924072266,11403300,SBUX,0.010903635905217701
2024-04-19,87.1500015258789,88.08000183105469,87.12000274658203,87.61000061035156,86.4279556274414,11898200,SBUX,0.005278245283060201
2024-04-22,88.08000183105469,88.61000061035156,87.33999633789062,88.18000030517578,86.99026489257812,8669000,SBUX,0.006506103080164527
2024-04-23,88.7699966430664,88.80999755859375,87.31999969482422,87.87000274658203,86.68445587158203,5670500,SBUX,-0.003515508704024728
2024-04-24,87.05999755859375,88.94000244140625,86.94999694824219,88.75,87.55257415771484,7183900,SBUX,0.010014763012536676
2024-04-25,89.55000305175781,89.7300033569336,87.68000030517578,87.83999633789062,86.65484619140625,7284600,SBUX,-0.010253562389964777
2024-04-26,87.4000015258789,89.25,87.37000274658203,88.25,87.059326171875,7185300,SBUX,0.00466761929875581
2024-04-29,88.23999786376953,88.61000061035156,87.86000061035156,88.33000183105469,87.13824462890625,8522800,SBUX,0.0009065363292315443
2024-04-30,87.61000061035156,88.98999786376953,87.18000030517578,88.48999786376953,87.29608154296875,14538400,SBUX,0.0018113441571172562
2024-05-01,75.81999969482422,76.98999786376953,72.66999816894531,74.44000244140625,73.4356460571289,66610700,SBUX,-0.1587749549275983
2024-05-02,74.9000015258789,75.1500015258789,73.3499984741211,74.93000030517578,73.91903686523438,23883400,SBUX,0.006582453623039886
2024-05-03,75.2699966430664,75.51000213623047,72.98999786376953,73.11000061035156,72.12358856201172,22153800,SBUX,-0.024289332542529074
2024-05-06,73.30999755859375,74.19000244140625,72.69999694824219,72.9000015258789,71.91642761230469,18632200,SBUX,-0.002872371532204876
2024-05-07,72.8499984741211,72.8499984741211,71.80000305175781,72.5,71.52182006835938,21901300,SBUX,-0.005486989266206055
2024-05-08,72.29000091552734,74.47000122070312,72.25,73.5,72.50833129882812,24482600,SBUX,0.01379310344827589
2024-05-09,73.56999969482422,75.76000213623047,73.06999969482422,75.68000030517578,74.65892028808594,18591500,SBUX,0.02965986809762966
2024-05-10,75.30999755859375,76.30999755859375,75.05999755859375,76.11000061035156,75.08311462402344,15761900,SBUX,0.005681822191356156
2024-05-13,76.22000122070312,76.83999633789062,75.80000305175781,76.18000030517578,75.15216827392578,10953600,SBUX,0.0009197174387447493
2024-05-14,76.2300033569336,76.7300033569336,75.5199966430664,75.62999725341797,74.60958862304688,10961100,SBUX,-0.007219782745530479
2024-05-15,75.9000015258789,76.02999877929688,75.31999969482422,75.69999694824219,74.67864227294922,8826500,SBUX,0.0009255546392481495
2024-05-16,75.19000244140625,75.55000305175781,74.45999908447266,75.27999877929688,74.82774353027344,10758500,SBUX,-0.005548192680013941
2024-05-17,75.2699966430664,78.0,74.91999816894531,77.8499984741211,77.38230895996094,14436500,SBUX,0.034139210102259065
2024-05-20,77.68000030517578,78.31999969482422,76.70999908447266,77.54000091552734,77.07417297363281,11183800,SBUX,-0.003981985416439016
2024-05-21,77.55999755859375,78.22000122070312,77.5,77.72000122070312,77.25308990478516,8916600,SBUX,0.0023213864205633428
2024-05-22,77.69999694824219,81.0199966430664,77.44000244140625,80.72000122070312,80.23506927490234,22072200,SBUX,0.03860010232733835
2024-05-23,80.0999984741211,80.69999694824219,77.63999938964844,78.30999755859375,77.83953857421875,15841300,SBUX,-0.029856338276308847
2024-05-24,78.5,79.22000122070312,78.11000061035156,78.87000274658203,78.39617919921875,10744400,SBUX,0.00715113274737722
2024-05-28,78.79000091552734,78.80000305175781,77.41000366210938,77.4800033569336,77.01453399658203,8833300,SBUX,-0.017623929773587732
2024-05-29,77.0999984741211,78.31999969482422,76.83000183105469,76.87999725341797,76.41812896728516,9268100,SBUX,-0.007744012358279373
2024-05-30,77.0999984741211,78.87999725341797,77.05999755859375,78.76000213623047,78.2868423461914,9296600,SBUX,0.024453758454432206
2024-05-31,79.08000183105469,80.33000183105469,78.61000061035156,80.22000122070312,79.73806762695312,12669700,SBUX,0.018537316466133547
2024-06-03,79.68000030517578,82.12000274658203,79.62000274658203,82.08000183105469,81.58689880371094,12443400,SBUX,0.02318624510157119
2024-06-04,81.97000122070312,83.43000030517578,81.9000015258789,82.79000091552734,82.29263305664062,12370000,SBUX,0.008650086118833666
2024-06-05,82.45999908447266,82.5,80.95999908447266,81.16000366210938,80.67242431640625,11275300,SBUX,-0.01968833476739651
2024-06-06,81.1500015258789,82.93000030517578,80.91999816894531,81.47000122070312,80.98056030273438,9237800,SBUX,0.003819585320428809
2024-06-07,81.62000274658203,82.62999725341797,80.61000061035156,81.43000030517578,80.94080352783203,10852600,SBUX,-0.0004909895044554746
2024-06-10,81.48999786376953,81.8499984741211,80.83999633789062,81.5999984741211,81.10977935791016,8700800,SBUX,0.0020876601781678605
2024-06-11,80.91999816894531,80.97000122070312,79.75,79.88999938964844,79.41004943847656,9024300,SBUX,-0.020955871525107583
2024-06-12,79.98999786376953,80.18000030517578,79.18000030517578,79.37999725341797,78.90311431884766,8873400,SBUX,-0.006383804482749222
2024-06-13,79.5,80.9000015258789,79.18000030517578,80.23999786376953,79.75794982910156,13947300,SBUX,0.010833971278759735
2024-06-14,80.0,80.4000015258789,79.11000061035156,79.6500015258789,79.17149353027344,7192400,SBUX,-0.007352895732777975
2024-06-17,79.58000183105469,81.75,79.2699966430664,81.33000183105469,80.84140014648438,9845900,SBUX,0.021092282146786046
2024-06-18,81.01000213623047,81.70999908447266,79.58999633789062,80.19999694824219,79.71818542480469,9664500,SBUX,-0.013894071773905003
2024-06-20,79.81999969482422,80.77999877929688,79.66999816894531,79.72000122070312,79.24107360839844,10183900,SBUX,-0.005984984361643186
2024-06-21,80.0,80.25,79.16000366210938,79.91000366210938,79.429931640625,25650600,SBUX,0.002383372284205487
2024-06-24,80.0,80.06999969482422,79.16999816894531,79.7300033569336,79.25101470947266,7396600,SBUX,-0.002252537816627931
2024-06-25,80.0,80.75,78.87000274658203,79.27999877929688,78.80371856689453,16177000,SBUX,-0.005644105840835745
2024-06-26,79.0,79.27999877929688,78.37999725341797,79.1500015258789,78.67449951171875,10708100,SBUX,-0.001639723201558807
2024-06-27,79.05000305175781,79.44000244140625,78.68000030517578,79.23999786376953,78.76395416259766,10289600,SBUX,0.0011370352009556495
2024-06-28,78.72000122070312,78.87999725341797,77.61000061035156,77.8499984741211,77.38230895996094,13207500,SBUX,-0.017541638403854365
2024-07-01,77.98999786376953,78.22000122070312,76.77999877929688,77.12999725341797,76.66663360595703,6767600,SBUX,-0.009248570774763265
2024-07-02,77.12000274658203,77.20999908447266,76.27999877929688,76.83000183105469,76.36843872070312,8854100,SBUX,-0.0038894779339563312
2024-07-03,76.83999633789062,77.04000091552734,76.06999969482422,76.26000213623047,75.80186462402344,4906700,SBUX,-0.007418972813219793
2024-07-05,76.23999786376953,76.2699966430664,75.41999816894531,76.05000305175781,75.59312438964844,9663100,SBUX,-0.0027537251323113132
2024-07-08,76.33999633789062,76.44999694824219,74.47000122070312,74.56999969482422,74.12200927734375,8871200,SBUX,-0.01946092435954727
2024-07-09,74.62999725341797,74.63999938964844,72.7300033569336,72.75,72.31294250488281,11816900,SBUX,-0.024406593834954027
2024-07-10,72.98999786376953,73.16999816894531,72.3499984741211,72.51000213623047,72.07438659667969,11132500,SBUX,-0.0032989397081722993
2024-07-11,72.33999633789062,73.5,72.08000183105469,73.30000305175781,72.8596420288086,12316100,SBUX,0.010895061264004635
2024-07-12,73.80000305175781,75.05999755859375,73.37999725341797,74.83000183105469,74.38045501708984,10559300,SBUX,0.02087310662479136
2024-07-15,74.88999938964844,74.9000015258789,72.5199966430664,72.75,72.31294250488281,9064400,SBUX,-0.02779636215632808
2024-07-16,72.20999908447266,75.51000213623047,71.55000305175781,75.51000213623047,75.05636596679688,14968700,SBUX,0.03793817369388952
2024-07-17,75.22000122070312,76.12999725341797,74.55000305175781,75.0999984741211,74.6488265991211,11567800,SBUX,-0.0054297927494383336
2024-07-18,74.45999908447266,75.11000061035156,73.80999755859375,74.19000244140625,73.74430084228516,10701000,SBUX,-0.012117124516699218
2024-07-19,74.66000366210938,79.37999725341797,74.19000244140625,79.2699966430664,78.79376983642578,32965900,SBUX,0.0684727595968504
2024-07-22,78.33000183105469,78.47000122070312,76.01000213623047,76.55000305175781,76.09011840820312,18851500,SBUX,-0.03431302770903433
2024-07-23,77.13999938964844,77.13999938964844,76.02999877929688,76.26000213623047,75.80186462402344,9592100,SBUX,-0.003788385420850582
2024-07-24,76.37000274658203,76.48999786376953,74.0199966430664,74.68000030517578,74.23135375976562,10478200,SBUX,-0.020718617713020526
2024-07-25,75.05999755859375,75.7699966430664,73.26000213623047,73.31999969482422,72.87952423095703,18973600,SBUX,-0.018211041842447706
2024-07-26,73.83999633789062,75.0199966430664,73.70999908447266,74.05000305175781,73.60514068603516,12387100,SBUX,0.009956401527169145
2024-07-29,74.38999938964844,75.58999633789062,73.72000122070312,75.19999694824219,74.74822235107422,10864700,SBUX,0.015529964201089541
2024-07-30,75.25,76.05000305175781,74.8499984741211,75.94000244140625,75.4837875366211,16163600,SBUX,0.009840498978655354
2024-07-31,79.55000305175781,81.23999786376953,77.80000305175781,77.94999694824219,77.48170471191406,18901100,SBUX,0.026468191232767113
2024-08-01,77.88999938964844,78.13999938964844,73.83000183105469,75.11000061035156,74.65876770019531,17307200,SBUX,-0.03643356573543355
2024-08-02,75.11000061035156,76.66999816894531,74.91999816894531,75.87999725341797,75.42414093017578,15185700,SBUX,0.01025158616441657
2024-08-05,73.8499984741211,75.0,72.72000122070312,73.86000061035156,73.41627502441406,12372900,SBUX,-0.02662093721906955
2024-08-06,73.91999816894531,75.98999786376953,73.83999633789062,75.37000274658203,74.91720581054688,10525500,SBUX,0.020444112154784255
2024-08-07,75.30000305175781,76.83000183105469,75.16000366210938,75.29000091552734,74.83768463134766,7297000,SBUX,-0.0010614545328289093
2024-08-08,75.06999969482422,76.1500015258789,74.80000305175781,75.75,75.294921875,8988300,SBUX,0.006109696890411298
2024-08-09,75.6500015258789,75.86000061035156,74.75,75.08999633789062,74.63888549804688,4683600,SBUX,-0.008712919631806981
2024-08-12,76.52999877929688,78.43000030517578,76.29000091552734,77.02999877929688,76.56723022460938,13123000,SBUX,0.025835697643086908
2024-08-13,91.0199966430664,96.01000213623047,90.29000091552734,95.9000015258789,95.32386779785156,157215500,SBUX,0.2449695319436207
2024-08-14,95.38999938964844,95.86000061035156,91.43000030517578,93.9000015258789,93.33588409423828,45737800,SBUX,-0.020855057019579903
2024-01-02,433.9100036621094,435.2699890136719,432.3599853515625,434.010009765625,431.08697509765625,9076000,VOO,
2024-01-03,432.32000732421875,433.0,430.25,430.7900085449219,427.8886413574219,4805000,VOO,-0.0074191865354488185
2024-01-04,430.3299865722656,432.7799987792969,429.2099914550781,429.42999267578125,426.5378112792969,3945300,VOO,-0.003157027419773195
2024-01-05,429.5899963378906,432.29998779296875,428.6400146484375,429.9800109863281,427.0841064453125,5723100,VOO,0.0012808101900840807
2024-01-08,430.45001220703125,436.2699890136719,430.3699951171875,436.1300048828125,433.19268798828125,7222400,VOO,0.014302976276448165
2024-01-09,433.6199951171875,436.42999267578125,433.1600036621094,435.07000732421875,432.13983154296875,7939600,VOO,-0.0024304623546334003
2024-01-10,435.7699890136719,438.739990234375,435.4800109863281,437.94000244140625,434.9905090332031,4278800,VOO,0.006596628287108608
2024-01-11,438.94000244140625,439.3599853515625,434.0,437.7900085449219,434.8415222167969,4796600,VOO,-0.0003424987341832386
2024-01-12,439.1099853515625,439.79998779296875,436.7300109863281,437.989990234375,435.0401611328125,5180800,VOO,0.0004567982035903473
2024-01-16,436.7900085449219,437.9800109863281,434.739990234375,436.5,433.5601806640625,5730800,VOO,-0.0034018819324562743
2024-01-17,433.6000061035156,434.4800109863281,431.80999755859375,434.07000732421875,431.1465759277344,6044600,VOO,-0.005566993529853903
2024-01-18,435.5799865722656,438.3900146484375,434.1600036621094,437.92999267578125,434.9805603027344,4331300,VOO,0.00889254103354653
2024-01-19,439.0,443.6099853515625,438.30999755859375,443.2900085449219,440.3044738769531,4832700,VOO,0.012239435432112256
2024-01-22,444.7699890136719,445.9200134277344,443.67999267578125,444.29998779296875,441.3076477050781,5870400,VOO,0.0022783713338410116
2024-01-23,444.8299865722656,445.82000732421875,443.7799987792969,445.6199951171875,442.6187438964844,3251600,VOO,0.002970982130285016
2024-01-24,448.32000732421875,449.19000244140625,445.75,445.989990234375,442.9862976074219,4568200,VOO,0.0008302928980783442
2024-01-25,448.1400146484375,448.760009765625,446.1099853515625,448.5,445.4793701171875,4167100,VOO,0.005627950897072687
2024-01-26,448.1000061035156,449.510009765625,447.1600036621094,448.2300109863281,445.2112121582031,6404000,VOO,-0.0006019821932483627
2024-01-29,448.2300109863281,451.6099853515625,447.7099914550781,451.489990234375,448.44921875,4543300,VOO,0.007273005305631575
2024-01-30,450.8399963378906,451.80999755859375,450.44000244140625,451.1700134277344,448.1314392089844,3410000,VOO,-0.0007087129583416285
2024-01-31,449.0400085449219,449.4700012207031,443.75,443.82000732421875,440.8309326171875,7108000,VOO,-0.016290989837011605
2024-02-01,445.3500061035156,449.6600036621094,444.6499938964844,449.6600036621094,446.6315612792969,6138400,VOO,0.013158479206694329
2024-02-02,450.010009765625,455.8800048828125,449.69000244140625,454.2799987792969,451.220458984375,6251600,VOO,0.01027441862643208
2024-02-05,453.7300109863281,454.1499938964844,450.5400085449219,452.6199951171875,449.5716247558594,7101900,VOO,-0.0036541420854319107
2024-02-06,453.5799865722656,454.2900085449219,452.2099914550781,454.0299987792969,450.9721374511719,4383600,VOO,0.003115204094649604
2024-02-07,456.1499938964844,458.17999267578125,455.2699890136719,457.760009765625,454.677001953125,6763400,VOO,0.008215340387984549
2024-02-08,457.80999755859375,458.3299865722656,457.0299987792969,458.07000732421875,454.9849548339844,4184600,VOO,0.0006772054176433784
2024-02-09,458.5400085449219,461.0299987792969,458.1700134277344,460.6700134277344,457.56744384765625,4002600,VOO,0.005676001619716153
2024-02-12,460.6099853515625,462.739990234375,459.75,460.4599914550781,457.35882568359375,4564200,VOO,-0.0004559054562581766
2024-02-13,454.4800109863281,455.70001220703125,451.0,453.9700012207031,450.91253662109375,8152200,VOO,-0.014094580104269783
2024-02-14,456.5799865722656,458.6700134277344,454.3999938964844,458.2900085449219,455.2034606933594,5624000,VOO,0.009516063424020116
2024-02-15,458.8999938964844,461.5400085449219,458.42999267578125,461.3900146484375,458.2825927734375,5695700,VOO,0.006764289087074271
2024-02-16,461.0799865722656,462.1499938964844,458.3999938964844,459.0299987792969,455.9384460449219,5526200,VOO,-0.005115012883273762
2024-02-20,457.44000244140625,458.05999755859375,454.42999267578125,456.510009765625,453.4354553222656,5306800,VOO,-0.0054898133463462395
2024-02-21,455.32000732421875,457.1199951171875,453.6000061035156,456.9700012207031,453.892333984375,4223100,VOO,0.0010076262190050755
2024-02-22,463.2200012207031,467.3299865722656,462.32000732421875,466.57000732421875,463.42767333984375,4328500,VOO,0.02100795692905688
2024-02-23,468.0899963378906,468.8699951171875,466.0899963378906,466.7799987792969,463.6362609863281,4050600,VOO,0.0004500749121925107
2024-02-26,467.19000244140625,467.5899963378906,464.94000244140625,465.07000732421875,461.9377746582031,3450800,VOO,-0.0036633777358713315
2024-02-27,465.7099914550781,466.1199951171875,463.9100036621094,465.92999267578125,462.7919616699219,3586900,VOO,0.0018491524674111304
2024-02-28,464.489990234375,465.8299865722656,464.1099853515625,465.2099914550781,462.07684326171875,2800600,VOO,-0.0015452991479862899
2024-02-29,466.9700012207031,468.489990234375,464.4700012207031,466.92999267578125,463.7852478027344,7332900,VOO,0.003697257695010725
2024-03-01,467.8299865722656,471.7699890136719,467.42999267578125,471.42999267578125,468.2549133300781,4833700,VOO,0.009637419036229389
2024-03-04,470.6099853515625,472.6000061035156,470.6000061035156,470.8699951171875,467.6986999511719,3970200,VOO,-0.001187870027987148
2024-03-05,468.95001220703125,469.3800048828125,464.05999755859375,466.1499938964844,463.010498046875,4616500,VOO,-0.010024000827507429
2024-03-06,469.25,470.6600036621094,467.32000732421875,468.6199951171875,465.4638671875,5325100,VOO,0.005298726274898691
2024-03-07,471.6300048828125,474.19000244140625,470.7799987792969,473.260009765625,470.0726318359375,7149800,VOO,0.009901444020281591
2024-03-08,473.7699890136719,476.29998779296875,469.82000732421875,470.3900146484375,467.22198486328125,6281900,VOO,-0.006064309381662802
2024-03-11,469.20001220703125,470.4599914550781,467.3900146484375,470.0,466.8345947265625,5323900,VOO,-0.0008291303732903543
2024-03-12,471.9200134277344,475.54998779296875,469.57000732421875,475.0299987792969,471.8306884765625,4811000,VOO,0.010702125062333812
2024-03-13,475.30999755859375,475.4700012207031,472.8999938964844,474.30999755859375,471.11553955078125,3544500,VOO,-0.001515696319292159
2024-03-14,475.1600036621094,475.3299865722656,470.45001220703125,473.2699890136719,470.0825500488281,5153000,VOO,-0.0021926768364046723
2024-03-15,470.4100036621094,471.7799987792969,468.7200012207031,470.010009765625,466.84454345703125,6802400,VOO,-0.006888201922207071
2024-03-18,473.95001220703125,475.2799987792969,472.5,472.95001220703125,469.7647399902344,3939100,VOO,0.0062551911242747504
2024-03-19,472.20001220703125,475.739990234375,471.2900085449219,475.6000061035156,472.3968505859375,4550200,VOO,0.005603116245030071
2024-03-20,475.5400085449219,480.0199890136719,474.92999267578125,479.75,476.5189208984375,6179400,VOO,0.008725807071543912
2024-03-21,482.6199951171875,483.239990234375,481.2099914550781,481.3500061035156,478.1081237792969,5044700,VOO,0.0033350830714238278
2024-03-22,479.8699951171875,480.32000732421875,478.82000732421875,479.17999267578125,477.48333740234375,5876800,VOO,-0.00450818198861247
2024-03-25,477.7300109863281,478.7900085449219,477.54998779296875,477.94000244140625,476.24774169921875,6081300,VOO,-0.0025877337395719957
2024-03-26,479.05999755859375,479.3699951171875,476.42999267578125,476.6000061035156,474.9124755859375,8073500,VOO,-0.002803691532505481
2024-03-27,479.510009765625,480.8699951171875,477.45001220703125,480.760009765625,479.0577697753906,4951400,VOO,0.008728501067635008
2024-03-28,480.8699951171875,482.1600036621094,480.5,480.70001220703125,478.99798583984375,4065000,VOO,-0.00012479731544856598
